time,Normalized_Flux,error
2335.264598,1.000499331,0.000685415
2335.26483,1.001492537,0.000685748
2335.265061,1.001483411,0.000685602
2335.265293,1.000853478,0.000685348
2335.265524,1.001475438,0.000685734
2335.265756,0.999954053,0.000685281
2335.265987,1.000981143,0.000685406
2335.266219,1.000503841,0.0006856
2335.26645,0.999764287,0.000685251
2335.266682,0.999456611,0.00068544
2335.266913,1.000401143,0.00068529
2335.267145,1.000359707,0.000685527
2335.267376,0.999910939,0.000685346
2335.267608,1.00093635,0.000685575
2335.267839,1.001097269,0.000685616
2335.268071,1.000558705,0.000685135
2335.268302,0.999987936,0.000685108
2335.268534,0.999959193,0.000685277
2335.268765,0.999664525,0.000685278
2335.268997,1.000511394,0.000685452
2335.269228,1.001067162,0.000685325
2335.26946,1.001381237,0.000685661
2335.269691,1.000492722,0.000685459
2335.269923,1.000019826,0.000684774
2335.270154,1.000299494,0.000685255
2335.270385,1.001331199,0.000685727
2335.270617,1.000227636,0.000685671
2335.270848,1.000244315,0.000685558
2335.27108,1.000909285,0.000686138
2335.271311,1.000908446,0.000685663
2335.271543,1.001088981,0.000685009
2335.271774,1.000216516,0.000685061
2335.272006,0.999637041,0.000685338
2335.272237,1.00009011,0.000685117
2335.272469,0.999886497,0.000685334
2335.2727,0.999678372,0.000685327
2335.272932,1.001275181,0.000685894
2335.273163,1.000429466,0.000685285
2335.273395,0.999012248,0.000684619
2335.273626,1.000449398,0.000685266
2335.273858,1.001656708,0.000685914
2335.274089,1.000048464,0.000684895
2335.274321,1.000411109,0.000685317
2335.274552,1.000841729,0.000684966
2335.274784,1.000067032,0.000684902
2335.275015,1.000233196,0.000685635
2335.275247,1.000279038,0.000684964
2335.275478,0.998551312,0.000685112
2335.27571,1.007348553,0.000690849
2335.275941,1.000310508,0.000685355
2335.276173,0.998926754,0.000685113
2335.276404,1.001496104,0.000685838
2335.276636,1.000583671,0.000685401
2335.276867,1.001987252,0.000685338
2335.277099,1.000641472,0.000685534
2335.27733,1.00017529,0.000685045
2335.277562,1.000122944,0.000684908
2335.277793,1.00033023,0.000685316
2335.278025,0.99958522,0.00068502
2335.278256,1.000761269,0.000685279
2335.278488,0.998809054,0.000684809
2335.278719,0.998912382,0.000684905
2335.27895,0.999481472,0.000684785
2335.279182,1.000225433,0.000685072
2335.279413,1.000567621,0.000685433
2335.279645,0.999746768,0.000685474
2335.279876,0.99953235,0.000685085
2335.280108,1.000211901,0.000685164
2335.280339,1.000153156,0.000685146
2335.280571,0.998972071,0.000684701
2335.280802,0.99952658,0.000684924
2335.281034,0.999347408,0.000684588
2335.281265,0.999527734,0.000684911
2335.281497,0.999337023,0.000685136
2335.281728,0.998217515,0.00068464
2335.28196,0.999954578,0.000685151
2335.282191,1.000518108,0.00068533
2335.282423,0.999659385,0.000685074
2335.282654,0.999979754,0.000685081
2335.282886,1.000370302,0.000685564
2335.283117,0.99972369,0.000684747
2335.283349,0.999595081,0.000684996
2335.28358,0.99977163,0.000685172
2335.283812,0.998799194,0.000685076
2335.284043,0.999300308,0.000684605
2335.284275,1.000052661,0.000685048
2335.284506,0.999882091,0.00068495
2335.284738,0.999459548,0.000684659
2335.284969,1.000636856,0.000685311
2335.285201,0.999418532,0.000684899
2335.285432,1.0008775,0.000685705
2335.285664,1.000391807,0.000685491
2335.285895,0.998886577,0.000685831
2335.286127,0.998490259,0.000684689
2335.286358,0.999512208,0.000684323
2335.28659,0.999151138,0.00068513
2335.286821,0.999323701,0.000684515
2335.287053,1.000407542,0.000685016
2335.287284,0.998122894,0.000684464
2335.287515,0.999526475,0.000684463
2335.287747,0.999552176,0.000684758
2335.287978,0.998907871,0.000684676
2335.28821,0.999637356,0.000684937
2335.288441,1.000331908,0.000684936
2335.288673,0.998948259,0.000685393
2335.288904,0.999322757,0.000685026
2335.289136,0.998948468,0.000684855
2335.289367,0.999789358,0.000685168
2335.289599,0.998230208,0.000684349
2335.28983,0.99818615,0.000684319
2335.290062,0.999450002,0.000684782
2335.290293,0.999040047,0.000684845
2335.290525,0.998326298,0.000684431
2335.290756,1.000368414,0.000684995
2335.290988,0.999618474,0.000684819
2335.291219,0.998307416,0.000684436
2335.291451,0.999727047,0.000684889
2335.291682,0.999926045,0.000685344
2335.291914,0.999944297,0.000684759
2335.292145,0.999331358,0.000685014
2335.292377,0.999485459,0.0006848
2335.292608,0.998891717,0.000684481
2335.29284,0.999917023,0.000684936
2335.293071,0.998391652,0.000684766
2335.293303,0.996994575,0.000683936
2335.293534,0.99760594,0.000684278
2335.293766,0.998802131,0.000684588
2335.293997,0.999351185,0.000684997
2335.294229,0.999858908,0.000684669
2335.29446,1.000049828,0.000684815
2335.294692,0.998532744,0.000684355
2335.294923,0.999955522,0.000685036
2335.295155,0.999443288,0.000685031
2335.295386,0.99852687,0.000684343
2335.295618,0.998597573,0.000684608
2335.295849,1.000060004,0.000684762
2335.29608,0.998230943,0.000684755
2335.296312,0.999327372,0.000685898
2335.296543,0.997999006,0.000684083
2335.296775,0.998361965,0.000684185
2335.297006,0.998370881,0.000684505
2335.297238,1.001124858,0.000685145
2335.297469,1.000308095,0.000684926
2335.297701,0.999692954,0.00068499
2335.297932,1.000204138,0.000685261
2335.298164,0.998463614,0.000684574
2335.298395,0.99911117,0.00068451
2335.298627,0.999211876,0.000684411
2335.298858,0.999072777,0.000684299
2335.29909,0.998588132,0.000684417
2335.299321,0.99862747,0.000684959
2335.299553,0.997992082,0.000684176
2335.299784,0.998752093,0.000684607
2335.300016,0.998778738,0.000684497
2335.300247,0.999376256,0.000684645
2335.300479,0.998642261,0.00068472
2335.30071,1.000045842,0.000684732
2335.300942,0.999094386,0.000684548
2335.301173,0.997982536,0.000684002
2335.301405,0.999575674,0.000684948
2335.301636,0.998918257,0.000684698
2335.301868,0.999443813,0.000684716
2335.302099,0.999146103,0.00068486
2335.302331,0.999615222,0.00068474
2335.302562,0.99930335,0.000684653
2335.302794,0.998985813,0.000685025
2335.303025,0.998453648,0.000684264
2335.303257,1.000694028,0.000685285
2335.303488,0.997680525,0.000684337
2335.30372,0.998185625,0.000684901
2335.303951,0.998896542,0.000684603
2335.304183,0.99978768,0.000684755
2335.304414,0.999296216,0.000684569
2335.304645,0.999230443,0.000684997
2335.304877,1.000283758,0.000684804
2335.305108,0.999309014,0.00068446
2335.30534,0.998865701,0.000684417
2335.305571,0.997954632,0.000684068
2335.305803,0.999602738,0.000684712
2335.306034,0.997586219,0.000684246
2335.306266,0.998113453,0.000684167
2335.306497,0.99860135,0.000684338
2335.306729,0.997657971,0.000684112
2335.30696,0.998780836,0.000684444
2335.307192,0.99894186,0.000684516
2335.307423,0.9991653,0.000684569
2335.307655,0.998845036,0.000684277
2335.307886,0.997807351,0.000684338
2335.308118,0.998929062,0.000685165
2335.308349,1.000169626,0.00068469
2335.308581,0.998721672,0.000684266
2335.308812,0.999180091,0.000684594
2335.309044,0.999402587,0.000684673
2335.309275,0.999605781,0.000684944
2335.309507,0.999374683,0.000684181
2335.309738,1.00128714,0.000685067
2335.30997,0.999001444,0.000684308
2335.310201,0.999441085,0.000684613
2335.310433,0.998822901,0.000684567
2335.310664,0.998541871,0.000684355
2335.310896,0.999048964,0.000684422
2335.311127,0.999211561,0.000684903
2335.311359,0.997190111,0.000683967
2335.31159,0.998415359,0.000684395
2335.311822,1.000643255,0.000684786
2335.312053,0.996849286,0.000683549
2335.312285,0.998310458,0.000684062
2335.312516,0.999511579,0.00068474
2335.312748,0.998306891,0.000684112
2335.312979,0.99874496,0.000684312
2335.313211,0.998980149,0.000684603
2335.313442,0.999348457,0.000684415
2335.313673,0.99860586,0.000684203
2335.313905,0.999840445,0.000684602
2335.314136,0.999344891,0.000684631
2335.314368,0.999403636,0.000684974
2335.314599,0.99887724,0.000684404
2335.314831,0.999594556,0.000684095
2335.315062,0.99797278,0.000684176
2335.315294,0.997683777,0.000683949
2335.315525,0.998419555,0.000684188
2335.315757,1.000187249,0.000684544
2335.315988,0.999016235,0.000684369
2335.31622,0.999022319,0.000684226
2335.316451,0.999450946,0.000684335
2335.316683,1.000110776,0.000684417
2335.316914,0.999139284,0.000684352
2335.317146,0.999777504,0.000684503
2335.317377,0.997594716,0.000684231
2335.317609,0.998867799,0.000683818
2335.31784,0.99903197,0.000684384
2335.318072,0.998202305,0.000684288
2335.318303,0.998250559,0.00068388
2335.318535,1.00043639,0.000684779
2335.318766,0.999185021,0.000684909
2335.318998,0.998267239,0.000684286
2335.319229,0.998803075,0.000684146
2335.319461,0.999356535,0.000684306
2335.319692,0.998878184,0.000684045
2335.319924,0.999359367,0.000684314
2335.320155,0.998295877,0.000684722
2335.320387,0.99877622,0.000684194
2335.320618,0.999144634,0.000684375
2335.32085,0.998945531,0.000684596
2335.321081,0.998340145,0.000684041
2335.321313,1.000251658,0.000684959
2335.321544,0.999110751,0.000684173
2335.321776,0.998199892,0.00068488
2335.322007,0.998009601,0.000683867
2335.322238,0.998713279,0.000684625
2335.32247,0.998817761,0.000684245
2335.322701,0.997908056,0.000683932
2335.322933,0.999316148,0.0006843
2335.323164,0.99895749,0.000684003
2335.323396,0.998758702,0.000684107
2335.323627,0.998818705,0.00068416
2335.323859,0.998481762,0.000684515
2335.32409,0.999017703,0.000684261
2335.324322,0.998445991,0.00068396
2335.324553,1.000655844,0.000684321
2335.324785,0.998054079,0.000684128
2335.325016,0.999534657,0.000684284
2335.325248,0.998374133,0.00068429
2335.325479,0.998316018,0.00068428
2335.325711,0.99799397,0.000683769
2335.325942,1.000140987,0.000684388
2335.326174,0.998433822,0.00068388
2335.326405,0.999134773,0.000684302
2335.326637,0.999424406,0.000684251
2335.326868,0.999062181,0.000684352
2335.3271,1.000719414,0.000684471
2335.327331,0.997473135,0.000683542
2335.327563,0.998762163,0.000684223
2335.327794,0.999419476,0.00068438
2335.328026,0.99948378,0.00068459
2335.328257,0.998683592,0.000683814
2335.328489,0.998283498,0.000683875
2335.32872,0.999755055,0.000684222
2335.328952,0.999027144,0.000685064
2335.329183,1.000532689,0.000684487
2335.329415,0.999745299,0.000684537
2335.329646,0.998406023,0.000683977
2335.329878,0.997850465,0.000684121
2335.330109,1.00009609,0.000684688
2335.330341,0.999110436,0.000684085
2335.330572,0.998175974,0.000683849
2335.330803,0.999373844,0.000684315
2335.331035,0.997357743,0.000683827
2335.331266,0.998085445,0.000684264
2335.331498,0.998543129,0.00068387
2335.331729,0.998266714,0.000684132
2335.331961,0.998539982,0.000684237
2335.332192,0.998343922,0.000683927
2335.332424,0.99923443,0.00068411
2335.332655,0.998984869,0.000683874
2335.332887,0.998210592,0.000683649
2335.333118,0.998848078,0.000684269
2335.33335,0.998705831,0.000683915
2335.333581,0.999520076,0.000684401
2335.333813,0.999282894,0.000683722
2335.334044,0.999206211,0.000684159
2335.334276,0.998353258,0.000684166
2335.334507,0.998654325,0.000683805
2335.334739,1.000027274,0.00068456
2335.33497,0.99855834,0.000684548
2335.335202,0.998544073,0.000683756
2335.335433,0.999378879,0.000684279
2335.335665,0.998273847,0.00068401
2335.335896,0.999134459,0.0006844
2335.336128,0.998486273,0.000684145
2335.336359,0.997984844,0.000684002
2335.336591,0.998689886,0.000684392
2335.336822,0.998117125,0.000683848
2335.337054,0.998759646,0.000684313
2335.337285,0.998540926,0.000684031
2335.337517,0.99858446,0.000683818
2335.337748,0.998514072,0.000683625
2335.33798,1.001513413,0.000684837
2335.338211,0.998777269,0.000684211
2335.338443,0.998605441,0.000683975
2335.338674,0.999609242,0.000683856
2335.338906,0.998353782,0.000683871
2335.339137,0.998609007,0.000683931
2335.339368,0.999873174,0.000684421
2335.3396,0.996953244,0.000683484
2335.339831,1.000638325,0.000684609
2335.340063,0.998854162,0.000684045
2335.340294,0.998487112,0.000684135
2335.340526,0.999284572,0.000684221
2335.340757,0.999107499,0.000684095
2335.340989,0.999050433,0.000684128
2335.34122,0.998179856,0.000684348
2335.341452,0.999344471,0.000684355
2335.341683,0.998556976,0.000683605
2335.341915,0.998453753,0.000684229
2335.342146,0.997986208,0.000683943
2335.342378,0.999254151,0.000684135
2335.342609,0.99945703,0.000684146
2335.342841,0.998359447,0.000683566
2335.343072,0.999699877,0.000684571
2335.343304,0.999592038,0.000684354
2335.343535,1.000001888,0.000684316
2335.343767,0.99755821,0.000684409
2335.343998,1.000501114,0.000684852
2335.34423,1.006625153,0.000696762
2335.344461,0.998444732,0.000683711
2335.344693,1.000013637,0.000683842
2335.344924,0.998801816,0.000684155
2335.345156,0.998800243,0.000683897
2335.345387,0.997548349,0.000684111
2335.345619,0.998922033,0.000683994
2335.34585,0.999836878,0.000684447
2335.346082,0.998566208,0.000684049
2335.346313,0.999849257,0.000683899
2335.346545,0.997726367,0.000684011
2335.346776,0.999264431,0.000684319
2335.347008,0.998993996,0.000683805
2335.347239,0.998083976,0.000683593
2335.347471,0.998053345,0.00068374
2335.347702,0.999573681,0.000684785
2335.347933,0.998905878,0.000684124
2335.348165,0.998334585,0.000684141
2335.348396,0.997144164,0.000683915
2335.348628,0.998201151,0.00068367
2335.348859,0.998776955,0.000684049
2335.349091,0.998705936,0.00068389
2335.349322,0.99967019,0.000684221
2335.349554,0.997811967,0.000683341
2335.349785,0.998707195,0.000683748
2335.350017,0.999246388,0.000684156
2335.350248,0.999044348,0.000684098
2335.35048,0.998349796,0.000683838
2335.350711,0.999203798,0.000684033
2335.350943,1.003035217,0.000687814
2335.351174,0.999044034,0.0006838
2335.351406,0.999589206,0.00068363
2335.351637,0.999121136,0.0006838
2335.351869,0.997455197,0.000683345
2335.3521,0.998536625,0.000683684
2335.352332,0.999004486,0.000684215
2335.352563,0.999205687,0.000684198
2335.352795,0.998335739,0.000683559
2335.353026,0.998383469,0.000683532
2335.353258,0.998434766,0.00068366
2335.353489,0.999234639,0.000684036
2335.353721,0.999783798,0.000684058
2335.353952,0.998282659,0.000683768
2335.354184,0.99712759,0.000683536
2335.354415,0.998779892,0.000683402
2335.354647,0.999819465,0.000684152
2335.354878,0.998588657,0.000683618
2335.35511,1.000883689,0.000684565
2335.355341,0.998518792,0.000684238
2335.355573,1.000263303,0.000684183
2335.355804,0.998782409,0.000683737
2335.356036,0.999387271,0.000683956
2335.356267,0.999091029,0.000683955
2335.356498,0.998321473,0.000683824
2335.35673,0.99932968,0.000684599
2335.356961,0.998511974,0.000683546
2335.357193,0.998407387,0.000683944
2335.357424,0.999568226,0.00068408
2335.357656,0.999128374,0.000683797
2335.357887,0.999537804,0.000684285
2335.358119,0.998203039,0.000683771
2335.35835,0.999610396,0.000684049
2335.358582,0.99847316,0.000683606
2335.358813,0.999916394,0.00068386
2335.359045,0.999178098,0.000687876
2335.359276,1.000411109,0.000684785
2335.359508,0.998607644,0.000683756
2335.359739,0.999586059,0.000683662
2335.359971,0.99932989,0.00068402
2335.360202,0.999135717,0.000683838
2335.360434,0.998151637,0.000683597
2335.360665,0.998683382,0.000683523
2335.360897,0.998257273,0.000683568
2335.361128,0.998189402,0.000683393
2335.36136,0.998395743,0.00068347
2335.361591,1.000804069,0.000684343
2335.361823,0.998856785,0.00068415
2335.362054,0.998898325,0.000683636
2335.362286,0.999810863,0.000684266
2335.362517,0.998737931,0.000683875
2335.362749,0.998187304,0.000683558
2335.36298,0.998318431,0.000683094
2335.363212,1.000083816,0.000683961
2335.363443,0.999013612,0.000684035
2335.363675,0.999254466,0.000683878
2335.363906,0.998982666,0.000683656
2335.364138,0.998474839,0.000683447
2335.364369,0.999211246,0.000683823
2335.364601,0.998563375,0.0006837
2335.364832,0.998752198,0.000683884
2335.365063,0.998044533,0.000683512
2335.365295,0.998380532,0.00068369
2335.365526,0.999016654,0.000683889
2335.365758,0.999258347,0.000683553
2335.365989,0.999766489,0.00068389
2335.366221,0.998892451,0.00068533
2335.366452,0.999192259,0.000683865
2335.366684,0.997290187,0.000682849
2335.366915,0.99834602,0.000683755
2335.367147,0.99975516,0.000683994
2335.367378,0.998529807,0.000683667
2335.36761,1.000087173,0.000684168
2335.367841,0.998739505,0.000683914
2335.368073,0.998945111,0.000683404
2335.368304,0.997403376,0.000683534
2335.368536,0.999518293,0.000683845
2335.368767,0.999822192,0.000684107
2335.368999,0.997315258,0.000683216
2335.36923,0.998797515,0.000683779
2335.369462,1.000656997,0.000684159
2335.369693,0.997306027,0.000682665
2335.369925,0.998109152,0.000683451
2335.370156,0.998605021,0.000683772
2335.370388,0.999611131,0.000683866
2335.370619,0.998176499,0.000683326
2335.370851,1.000426214,0.000684188
2335.371082,0.999985524,0.000684039
2335.371314,0.999071832,0.0006838
2335.371545,1.000242427,0.000684221
2335.371777,0.999122919,0.000683648
2335.372008,0.999403216,0.000683961
2335.37224,0.998176394,0.000683723
2335.372471,0.999798065,0.000683684
2335.372703,0.998049463,0.000683207
2335.372934,1.000278408,0.00068429
2335.373166,1.002075474,0.000686397
2335.373397,0.998977841,0.00068362
2335.373628,0.998960427,0.000683097
2335.37386,0.999652776,0.000683885
2335.374091,1.00077155,0.000684237
2335.374323,1.000322887,0.0006843
2335.374554,1.000146337,0.000683915
2335.374786,0.999837298,0.000683982
2335.375017,1.000540977,0.00068421
2335.375249,0.999262438,0.00068354
2335.37548,0.998327557,0.000683854
2335.375712,1.000091369,0.000684224
2335.375943,0.998427738,0.000683542
2335.376175,0.999915974,0.000683907
2335.376406,0.999541266,0.000684411
2335.376638,0.999373004,0.000683709
2335.376869,1.000216307,0.000683601
2335.377101,1.000528074,0.00068416
2335.377332,0.998686949,0.000683449
2335.377564,0.998661983,0.00068378
2335.377795,1.000466811,0.000683948
2335.378027,0.998475573,0.000683564
2335.378258,0.999253941,0.000683899
2335.37849,0.998146392,0.000684013
2335.378721,0.998396058,0.000683697
2335.378953,0.998093417,0.0006833
2335.379184,0.999924891,0.000683902
2335.379416,1.001465368,0.000684622
2335.379647,1.000018777,0.000684009
2335.379879,0.998956756,0.000684161
2335.38011,0.998162232,0.000683161
2335.380342,0.999562246,0.000683831
2335.380573,1.000891242,0.0006843
2335.380805,0.998363433,0.000683423
2335.381036,0.99872849,0.000683476
2335.381268,0.998764576,0.000683421
2335.381499,0.999033229,0.000683723
2335.381731,0.999347933,0.000684042
2335.381962,0.998243951,0.000683329
2335.382193,0.999695157,0.000683795
2335.382425,0.99919142,0.000683969
2335.382656,0.999106135,0.000683575
2335.382888,0.998111565,0.000683254
2335.383119,1.000472476,0.000683909
2335.383351,0.999641552,0.000683752
2335.383582,0.999638195,0.000683779
2335.383814,0.998134119,0.000683474
2335.384045,0.999368179,0.000683719
2335.384277,0.998950671,0.000683506
2335.384508,0.999207155,0.0006838
2335.38474,0.999711416,0.000683882
2335.384971,0.997575938,0.000683103
2335.385203,0.999943773,0.000684017
2335.385434,0.999061342,0.000683748
2335.385666,0.999007423,0.000683694
2335.385897,0.999495739,0.000683863
2335.386129,0.998684117,0.000683517
2335.38636,0.99932926,0.000683621
2335.386592,0.999725893,0.000683627
2335.386823,0.998820279,0.000683853
2335.387055,0.999403531,0.000683607
2335.387286,0.999141172,0.000683629
2335.387518,0.999095225,0.000684
2335.387749,0.998973959,0.00068368
2335.387981,0.999239465,0.000683979
2335.388212,0.998472216,0.000683148
2335.388444,1.000252707,0.000684072
2335.388675,0.999542315,0.000683744
2335.388907,0.998219928,0.000683538
2335.389138,1.001084576,0.000684291
2335.38937,0.99818573,0.000683244
2335.389601,0.998339306,0.000683533
2335.389833,0.998112089,0.000683521
2335.390064,0.998061422,0.000683626
2335.390296,0.996922403,0.000683366
2335.390527,0.999044978,0.000683568
2335.390758,0.99895728,0.000683486
2335.39099,0.998511554,0.00068324
2335.391221,0.999183343,0.00068385
2335.391453,1.000190711,0.000684048
2335.391684,0.999346569,0.000683525
2335.391916,0.999726522,0.000683824
2335.392147,0.99842501,0.000683548
2335.392379,0.999097114,0.000683611
2335.39261,0.998104117,0.000683463
2335.392842,0.999956151,0.000683873
2335.393073,0.998308465,0.000683286
2335.393305,0.999747817,0.000683646
2335.393536,0.999505705,0.00068377
2335.393768,0.997965123,0.000683389
2335.393999,0.99862191,0.000683587
2335.394231,0.998491518,0.000683657
2335.394462,0.999322442,0.000683751
2335.394694,0.998669326,0.000683575
2335.394925,0.997830849,0.000683611
2335.395157,1.000424851,0.000683853
2335.395388,0.999033438,0.000683336
2335.39562,1.000187669,0.000683796
2335.395851,0.999343737,0.000683847
2335.396083,0.999199917,0.000683545
2335.396314,0.998166743,0.000683283
2335.396546,0.999059349,0.000683419
2335.396777,0.998596629,0.000683759
2335.397009,0.998517009,0.000683326
2335.39724,0.999809499,0.000683818
2335.397472,0.998858778,0.000683552
2335.397703,0.999479374,0.000683699
2335.397935,0.998844616,0.000683491
2335.398166,1.000244001,0.000684418
2335.398398,0.999987727,0.000683857
2335.398629,0.998192549,0.000683417
2335.398861,0.99856862,0.000683597
2335.399092,0.998635757,0.000683561
2335.399323,0.999273243,0.000683216
2335.399555,0.999386641,0.00068365
2335.399786,0.998651702,0.000683611
2335.400018,0.998437074,0.000683657
2335.400249,1.000166374,0.000683895
2335.400481,0.998689047,0.000683363
2335.400712,0.999109702,0.000683454
2335.400944,0.999391257,0.000683752
2335.401175,0.999550497,0.000683651
2335.401407,0.998587922,0.000683282
2335.401638,0.998714958,0.000683682
2335.40187,0.997927253,0.000683924
2335.402101,0.998754401,0.000683228
2335.402333,0.998768458,0.00068375
2335.402564,0.999098792,0.000683263
2335.402796,0.999192784,0.000683515
2335.403027,0.998564844,0.000683316
2335.403259,1.000128294,0.000683648
2335.40349,1.000073116,0.000683892
2335.403722,0.999401957,0.000683399
2335.403953,0.999083896,0.000683443
2335.404185,0.999421679,0.000683651
2335.404416,0.998320843,0.000683761
2335.404648,0.999039523,0.000683428
2335.404879,0.998290946,0.000683064
2335.405111,0.999954368,0.000683769
2335.405342,0.998955811,0.000684079
2335.405574,0.99798348,0.000683419
2335.405805,0.998911228,0.000683171
2335.406037,0.998216047,0.000683153
2335.406268,0.998726917,0.000683429
2335.4065,0.998633974,0.000683216
2335.406731,0.998160659,0.000683212
2335.406963,0.999106345,0.000683354
2335.407194,0.997817107,0.000683315
2335.407426,0.998104117,0.000683902
2335.407657,0.998715692,0.000683256
2335.407888,0.998820489,0.000683482
2335.40812,0.998810313,0.000683478
2335.408351,0.998579006,0.000683324
2335.408583,1.002556028,0.000686006
2335.408814,0.999056727,0.000683666
2335.409046,0.999158901,0.00068335
2335.409277,0.998211116,0.000682812
2335.409509,0.998364797,0.000682854
2335.40974,0.998231782,0.000683054
2335.409972,0.999407936,0.000683433
2335.410203,0.999102254,0.000683645
2335.410435,0.999521859,0.000683967
2335.410666,0.999425455,0.000683253
2335.410898,0.99918586,0.000683851
2335.411129,0.998979519,0.00068401
2335.411361,0.999775931,0.000683671
2335.411592,1.001351759,0.000684595
2335.411824,0.998740449,0.000683065
2335.412055,0.998666808,0.000683316
2335.412287,0.998590755,0.00068326
2335.412518,0.998115132,0.000683339
2335.41275,0.997739375,0.000683244
2335.412981,0.997837248,0.000683161
2335.413213,0.998581313,0.000683409
2335.413444,0.998482601,0.000683271
2335.413676,0.998688628,0.000683334
2335.413907,1.000055178,0.000683813
2335.414139,0.996198583,0.000682644
2335.41437,0.998368259,0.000683315
2335.414602,0.999130787,0.000683864
2335.414833,1.000184417,0.000683849
2335.415065,0.99830343,0.000683334
2335.415296,0.999553015,0.000683356
2335.415528,0.99770224,0.000683227
2335.415759,0.998533478,0.000683192
2335.415991,0.999516719,0.000683575
2335.416222,0.999675225,0.00068367
2335.416453,0.997924421,0.000682943
2335.416685,1.000129343,0.000683919
2335.416916,0.997956311,0.000683142
2335.417148,0.999480004,0.00068379
2335.417379,0.997571008,0.000682826
2335.417611,0.998785137,0.000683538
2335.417842,0.999211141,0.000683535
2335.418074,1.000479924,0.000683604
2335.418305,0.999852404,0.000683803
2335.418537,1.002216776,0.000684565
2335.418768,0.997524642,0.000682986
2335.419,0.998194542,0.00068326
2335.419231,0.998845245,0.000683347
2335.419463,0.998878814,0.000683379
2335.419694,0.997846059,0.000683132
2335.419926,0.999359052,0.000683447
2335.420157,0.999501089,0.000683661
2335.420389,0.998301227,0.000683076
2335.42062,0.998155728,0.000683157
2335.420852,0.999140438,0.000683817
2335.421083,0.998151427,0.000683062
2335.421315,0.998379483,0.000683574
2335.421546,0.998504316,0.000683698
2335.421778,0.999789673,0.000683314
2335.422009,0.998556032,0.000683385
2335.422241,0.99847337,0.000682836
2335.422472,0.999587842,0.000683638
2335.422704,0.998990219,0.000683227
2335.422935,0.999581024,0.000683543
2335.423167,0.997713149,0.000683069
2335.423398,0.999222995,0.000684005
2335.42363,0.998301856,0.00068316
2335.423861,0.99924943,0.000683364
2335.424093,0.999233066,0.000683396
2335.424324,0.998672158,0.000683136
2335.424556,0.998528653,0.000682829
2335.424787,0.999294118,0.000683349
2335.425018,0.998596629,0.000683432
2335.42525,0.998860666,0.000683214
2335.425481,0.998863393,0.000683124
2335.425713,0.998004775,0.000683258
2335.425944,0.998629568,0.000682944
2335.426176,0.998890353,0.000683424
2335.426407,0.998876191,0.000683484
2335.426639,0.999594871,0.000683962
2335.42687,0.998887416,0.000683721
2335.427102,0.99864331,0.000683039
2335.427333,0.998401932,0.000683419
2335.427565,0.999432379,0.000683316
2335.427796,0.998900528,0.00068294
2335.428028,0.998305947,0.000683379
2335.428259,0.998259266,0.000682917
2335.428491,0.999529412,0.000683372
2335.428722,0.999045502,0.000683542
2335.428954,0.996789283,0.00068275
2335.429185,0.999865097,0.00068352
2335.429417,0.998531275,0.000683152
2335.429648,0.997296691,0.000682896
2335.42988,0.998737512,0.000683486
2335.430111,0.998935251,0.00068314
2335.430343,0.999247857,0.000683676
2335.430574,0.998179961,0.000682901
2335.430806,0.998816922,0.000683149
2335.431037,0.999146417,0.000683577
2335.431269,0.997828226,0.000683149
2335.4315,0.999870447,0.000683594
2335.431732,0.99892046,0.000683097
2335.431963,0.998472216,0.00068347
2335.432195,1.001435576,0.00068444
2335.432426,0.999570429,0.000683803
2335.432658,0.998692719,0.000683049
2335.432889,0.998918257,0.000683484
2335.433121,0.998435815,0.000683058
2335.433352,0.998820908,0.000683901
2335.433583,0.997293859,0.000682354
2335.433815,0.999090924,0.000683341
2335.434046,0.998815558,0.000683099
2335.434278,0.998405394,0.000683203
2335.434509,0.998536416,0.000683242
2335.434741,0.998806432,0.000683295
2335.434972,0.99784501,0.000682829
2335.435204,0.999036586,0.000683423
2335.435435,0.998081668,0.000683155
2335.435667,0.999052111,0.000683609
2335.435898,0.999331568,0.000683143
2335.43613,0.997993656,0.000683241
2335.436361,0.997720283,0.000683169
2335.436593,0.998184786,0.000682879
2335.436824,0.998193178,0.000683712
2335.437056,0.999528153,0.000683645
2335.437287,0.999796701,0.00068401
2335.437519,0.997847528,0.000683044
2335.43775,0.997176579,0.000682871
2335.437982,0.998642891,0.000683115
2335.438213,0.99961648,0.000683674
2335.438445,0.999394929,0.000683338
2335.438676,0.999153341,0.00068342
2335.438908,0.998467915,0.000683714
2335.439139,0.998429311,0.000683179
2335.439371,0.998742862,0.00068382
2335.439602,0.9996169,0.000683595
2335.439834,0.999213554,0.000683599
2335.440065,0.999573891,0.000683929
2335.440297,0.998503267,0.000683088
2335.440528,1.000556817,0.000683871
2335.44076,0.998854372,0.000683287
2335.440991,0.997667832,0.000682808
2335.441223,0.999150089,0.000683722
2335.441454,0.999212086,0.000682877
2335.441686,0.99973974,0.000683479
2335.441917,0.99848344,0.000683325
2335.442148,1.000546536,0.000683699
2335.44238,0.998642471,0.000683304
2335.442611,0.998346229,0.000682797
2335.442843,0.998506204,0.000682919
2335.443074,0.999134668,0.000683739
2335.443306,0.999700926,0.000683797
2335.443537,0.998489839,0.000683097
2335.443769,0.999966641,0.000683377
2335.444,0.997939212,0.000683199
2335.444232,1.000495659,0.000683508
